,text_excerpt,search_term,match_term,state,school type,grade,year,subject,doc_id,bertopic_topic
1017,"und digitaler Medien in ihrem Lebensumfeld nutzen. Lernbereich : Jugendliche als Marktteilnehmer Ustd. Kennen von wesentlichen Merkmalen wirtschaftlichen Denkens und Handelns Bedürfnisse Güter Funktionen des Geldes, Taschengeld Knappheit der Güter, Bedürfnisse vs. Bedarf Einblick gewinnen in ausgewählte Koordinierungs- und Lenkungsmechanismen des Marktes Angebot und Nachfrage Einfacher Wirtschaftskreislauf Interessen von Produzenten und Konsumenten Marktformen Preisbildung im Erfahrungsbereich Jugendlicher Beeinflussung von Entscheidungen durch",Bedürfnis,Bedürfnisse,Sachsen,Gym,,2019,Sozialkunde,1017,1
1018,"ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge Maßnahmen des Staates zur Förderung der Familie mithilfe von vorstrukturiertem Material beschreiben Transferzahlungen, Kinderbetreuung Maßnahmen des Staates zur Förderung der Familie beschreiben Transferzahlungen, Kinderbetreuung die",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,Sozialkunde,1018,2
1019,"emotionaler Bedürfnisse Aufgaben der Familie erläutern Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge Maßnahmen des Staates zur Förderung der Familie mithilfe von vorstrukturiertem Material beschreiben Transferzahlungen,",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,Sozialkunde,1019,2
1020,"Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie beschreiben Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie erläutern Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge Maßnahmen",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,Sozialkunde,1020,2
1021,"Wissen und wenden es alltagspraktisch an. Zugleich beginnen sie, moralische Vorgaben zu hinterfragen und eigene Vorstellungen zu entwickeln. Dabei vermischen sich in der konkreten Handlungssituation übernommene Normen mit unterschiedlichen Gefühlen, Bedürfnissen, Verpflichtungen, persönlichen Bindungen und noch instabilen Entwürfen der eigenen Identität. Unterschiedliche situative Gegebenheiten des soziokulturellen Umfeldes und vielfältige mediale Möglichkeiten und Angebote treten als Einflussfaktoren hinzu. Vor diesem Hintergrund sollen",Bedürfnis,Bedürfnissen,Saarland,GemS,,2018,"Ethik, Philo",1021,-1
1022,"Konsens gegeneinander abwägen. Diskurskompetenz Ethik Partnerorientiert diskutieren Klassenstufen und Die Schülerinnen und Schüler können Regeln einhalten, die die Gleichberechtigung von Dialogpartnern gewährleisten. Klassenstufen und Die Schülerinnen und Schüler können die Bedürfnisse und Intentionen der Dialogpartner erfassen und berücksichtigen. Klassenstufe und Die Schülerinnen und Schüler können den gleichberechtigten Einbezug der Dialogpartner in den Diskursprozess fördern. Konsensorientiert diskutieren Klassenstufen und Die Schülerinnen und",Bedürfnis,Bedürfnisse,Saarland,GemS,,2018,"Ethik, Philo",1022,0
1023,"Wissen und wenden es alltagspraktisch an. Zugleich beginnen sie, moralische Vorgaben zu hinterfragen und eigene Vorstellungen zu entwickeln. Dabei vermischen sich in der konkreten Handlungssituation übernommene Normen mit unterschiedlichen Gefühlen, Bedürfnissen, Verpflichtungen, persönlichen Bindungen und noch instabilen Entwürfen der eigenen Identität. Unterschiedliche situative Gegebenheiten des soziokulturellen Umfeldes und vielfältige mediale Möglichkeiten und Angebote treten als Einflussfaktoren hinzu. Vor diesem Hintergrund sollen",Bedürfnis,Bedürfnissen,Saarland,GemS,,2018,"Ethik, Philo",1023,-1
1024,"von Problemen. informatische Bildung Die Schüler erwerben Kenntnisse zum sicheren, sachgerechten, kritischen und verantwortungsvollen Umgang mit vielfältigen Medien. In der Auseinandersetzung mit Medien lernen sie, diese im Hinblick auf eigene Bedürfnisse und insbesondere zum selbstständigen Lernen, funktionsbezogen auszuwählen, zu nutzen und selbst herzustellen. Sie erkennen bei sich selbst und anderen, dass Medien sowie das eigene mediale Handeln Einfluss auf Vorstellungen, Gefühle",Bedürfnis,Bedürfnisse,Sachsen,Oberschule,,2019,Sozialkunde,1024,0
1025,"Lernenden achten auf ihre Fähigkeiten, Gefühle und Bedürfnisse; sie steuern und reflektieren ihre Arbeitsprozesse von ihren kognitiven und psychischen Voraussetzungen her Eigenmotivation, Konzentrationsbereitschaft. Sozialkompetenz Soziale Wahrnehmungsfähigkeit: Die Lernenden nehmen unterschiedliche Bedürfnisse, Emotionen, Überzeugungen sowie Interpretationen sozialer Realität in Beziehungen Partner, Gruppen, größere Gemeinschaften, Gesellschaften wahr. Sie versetzen sich in die Lage anderer Empathie, Perspektivenübernahme, erfassen und reflektieren den Stellenwert ihres eigenen",Bedürfnis,Bedürfnisse,Hessen,Hauptschule,,2024,Bio,1025,3
1026,"sie bei entsprechender Anstrengung schulische und gesellschaftliche Anforderungen bewältigen und mit ihren Möglichkeiten aktiv und verantwortungsvoll am gesellschaftlichen Leben teilhaben können. Selbstregulierung: Die Lernenden achten auf ihre Fähigkeiten, Gefühle und Bedürfnisse; sie steuern und reflektieren ihre Arbeitsprozesse von ihren kognitiven und psychischen Voraussetzungen her Eigenmotivation, Konzentrationsbereitschaft. Sozialkompetenz Soziale Wahrnehmungsfähigkeit: Die Lernenden nehmen unterschiedliche Bedürfnisse, Emotionen, Überzeugungen sowie Interpretationen sozialer Realität in",Bedürfnis,Bedürfnisse,Hessen,Hauptschule,,2024,Bio,1026,3
1027,"Verbänden und Vereinen einen wichtigen Beitrag zur ganzheitlichen Bildung leisten. Ganztagsangebote sollen schülerorientiert und bedarfsgerecht gestaltet werden. Sie berücksichtigen die Heterogenität der Schüler und knüpfen an deren individuelle Interessen und Bedürfnisse an. Für die Oberschule ist die Zusammenarbeit mit Unternehmen und Handwerksbetrieben der Region von besonderer Bedeutung. Kontakte zu anderen Schulen, Vereinen, Organisationen, Beratungsstellen geben neue Impulse und schaffen Partner für",Bedürfnis,Bedürfnisse,Sachsen,Oberschule,,2019,Sozialkunde,1027,8
1028,"diskutieren beispiels-weise Lernangebote, Informationszuwachs, Kommunikation, Unterhaltung, Cybermobbing, Sucht, Privatsphäre Chancen und Risiken der Mediennutzung heraus-arbeiten und diskutieren beispiels-weise Lernangebote, Informationszuwachs, Kommunikation, Unterhaltung, Cybermobbing, Sucht, Privatsphäre anhand vorgegebener Kriterien Interessen und Bedürfnisse von Beteiligten und Betroffenen bei der Mediennutzung identifizieren und an einzelnen Beispielen bewerten beispielsweise bezogen auf Privatsphäre, Datenschutz, Information, Unterhaltung, Respekt Interessen und Bedürfnisse von Beteiligten und Betroffenen bei der",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,"Ethik, Philo",1028,0
1029,"werden die genannten vier überfachlichen Kompetenzbereiche in ihren Dimensionen und Aspekten weiter entfaltet. Personale Kompetenz Selbstwahrnehmung: Die Lernenden nehmen sich selbst, ihre geistigen Fähigkeiten und gestalterischen Potenziale, ihre Gefühle und Bedürfnisse wahr und reflektieren diese. Sie sehen sich selbst verantwortlich für ihre eigene Lebensgestaltung; dabei erkennen sie ihre Rechte, Interessen, Grenzen und Bedürfnisse und erfassen die soziale Wirklichkeit in ihrer Vielfalt,",Bedürfnis,Bedürfnisse,Hessen,Hauptschule,,2024,Bio,1029,3
1030,"Familie und Gesellschaft ETH Freiheit und Verantwortung VB Bedürfnisse und Wünsche Familie und Gesellschaft ETH Freiheit und Verantwortung VB Bedürfnisse und Wünsche Familie und Gesellschaft ETH Freiheit und Verantwortung VB Bedürfnisse und Wünsche einen vorgegebenen Konflikt innerhalb einer sozialen Gruppe unter Anleitung analysieren, einen Lösungsansatz entwickeln und vorgegebene Lösungsansätze unter Anleitung erörtern einen vorgegebenen Konflikt innerhalb einer sozialen Gruppe analysieren, einen",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,Sozialkunde,1030,2
1031,"soziale, kulturelle und weltanschauliche oder religiöse Gemeinschaften in den Mittelpunkt. Die Vielfalt dieser Bindungen spiegelt die Pluralität unserer Gesellschaft wider, die einerseits als Chance für die Realisierung individueller Interessen und Bedürfnisse gilt, andererseits aber auch als Herausforderung im Sinne einer gemeinschaftlichen Vereinbarkeit divergierender Individual- und Gruppeninteressen gewertet werden muss. Dies erleben die Schülerinnen und Schüler selbst in unterschiedlichen Lebensbereichen. Vor diesem",Bedürfnis,Bedürfnisse,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",1031,0
1032,"Einzelereignisse vs. kohärente Erfahrungen positive Wertung biografischer Brüche Ich-Spaltung, Ambivalenz, Schizophrenie Flexibilität, kulturelle Diskontinuität Ausdifferenzierung der eigenen Persönlichkeit, z. B. durch die Abkehr von genderspezifischen Rollenzuweisungen Selbstverwirklichung durch Befriedigung vielfältiger Bedürfnisse Aussteigerbiografien, Eskapismus z. B. Exerzitien, Pilgerreisen Generation Y, slow life ... Rahmenthema - Wahlmodul : Leiblichkeit, Liebe und Sexualität Verbindliche Unterrichtsaspekte: Leiblichkeit und Körperlichkeit als Dimensionen der Selbsterfahrung Liebe als",Bedürfnis,Bedürfnisse,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",1032,2
1033,"nun durch eigene Entscheidung etwas Neues tritt. Die pluralistische, globalisierte und digitalisierte Welt bietet den Schülerinnen und Schülern eine oft unüberschaubare Vielfalt an Möglichkeiten, innerhalb deren sie nach ihren individuellen Bedürfnissen, Neigungen und Vorstellungen wählen können und müssen. Noch nie waren so viele verschiedene Lebensmodelle möglich wie heute. Neben der traditionellen Familienkonstellation sind mittlerweile zahlreiche andere Formen gesellschaftlich akzeptiert. Zudem sind",Bedürfnis,Bedürfnissen,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",1033,0
1034,"soziale, kulturelle und weltanschauliche oder religiöse Gemeinschaften in den Mittelpunkt. Die Vielfalt dieser Bindungen spiegelt die Pluralität unserer Gesellschaft wider, die einerseits als Chance für die Realisierung individueller Interessen und Bedürfnisse gilt, andererseits aber auch als Herausforderung im Sinne einer gemeinschaftlichen Vereinbarkeit divergierender Individual- und Gruppeninteressen gewertet werden muss. Dies erleben die Schülerinnen und Schüler selbst in unterschiedlichen Lebensbereichen. Vor diesem",Bedürfnis,Bedürfnisse,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",1034,0
1035,"Einzelereignisse vs. kohärente Erfahrungen positive Wertung biografischer Brüche Ich-Spaltung, Ambivalenz, Schizophrenie Flexibilität, kulturelle Diskontinuität Ausdifferenzierung der eigenen Persönlichkeit, z. B. durch die Abkehr von genderspezifischen Rollenzuweisungen Selbstverwirklichung durch Befriedigung vielfältiger Bedürfnisse Aussteigerbiografien, Eskapismus z. B. Exerzitien, Pilgerreisen Generation Y, slow life ... Rahmenthema - Wahlmodul : Leiblichkeit, Liebe und Sexualität Verbindliche Unterrichtsaspekte: Leiblichkeit und Körperlichkeit als Dimensionen der Selbsterfahrung Liebe als",Bedürfnis,Bedürfnisse,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",1035,2
1036,"Lebensformen BTV Personale und gesellschaftliche Vielfalt; Selbstfindung und Akzeptanz anderer Lebensformen BTV Personale und gesellschaftliche Vielfalt; Selbstfindung und Akzeptanz anderer Lebensformen Aufgaben der Familie nennen Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie beschreiben Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie erläutern Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,Sozialkunde,1036,2
1037,"nun durch eigene Entscheidung etwas Neues tritt. Die pluralistische, globalisierte und digitalisierte Welt bietet den Schülerinnen und Schülern eine oft unüberschaubare Vielfalt an Möglichkeiten, innerhalb deren sie nach ihren individuellen Bedürfnissen, Neigungen und Vorstellungen wählen können und müssen. Noch nie waren so viele verschiedene Lebensmodelle möglich wie heute. Neben der traditionellen Familienkonstellation sind mittlerweile zahlreiche andere Formen gesellschaftlich akzeptiert. Zudem sind",Bedürfnis,Bedürfnissen,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",1037,0
1038,"Lebensformen BTV Personale und gesellschaftliche Vielfalt; Selbstfindung und Akzeptanz anderer Lebensformen Aufgaben der Familie nennen Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie beschreiben Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie erläutern Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,Sozialkunde,1038,2
1039,"Lebensformen Aufgaben der Familie nennen Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie beschreiben Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie erläutern Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,Sozialkunde,1039,2
1040,"Familie und Gesellschaft ETH Freiheit und Verantwortung VB Bedürfnisse und Wünsche Familie und Gesellschaft ETH Freiheit und Verantwortung VB Bedürfnisse und Wünsche Familie und Gesellschaft ETH Freiheit und Verantwortung VB Bedürfnisse und Wünsche einen vorgegebenen Konflikt innerhalb einer sozialen Gruppe unter Anleitung analysieren, einen Lösungsansatz entwickeln und vorgegebene Lösungsansätze unter Anleitung erörtern einen vorgegebenen Konflikt innerhalb einer sozialen Gruppe analysieren, einen",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,Sozialkunde,1040,2
1041,"Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie beschreiben Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie erläutern Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge Maßnahmen",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,Sozialkunde,1041,2
1042,"von Problemen. informatische Bildung Die Schüler erwerben Kenntnisse zum sicheren, sachgerechten, kritischen und verantwortungsvollen Umgang mit vielfältigen Medien. In der Auseinandersetzung mit Medien lernen sie, diese im Hinblick auf eigene Bedürfnisse und insbesondere zum selbstständigen Lernen, funktionsbezogen auszuwählen, zu nutzen und selbst herzustellen. Sie erkennen bei sich selbst und anderen, dass Medien sowie das eigene mediale Handeln Einfluss auf Vorstellungen, Gefühle",Bedürfnis,Bedürfnisse,Sachsen,Oberschule,,2019,Geschichte,1042,0
1043,"werden, ist von zunehmender Bedeutung. Die Oberschule bietet den Bewegungsaktivitäten der Schüler entsprechenden Raum. Ganztägige Bildung und Erziehung bietet vielfältige Möglichkeiten, auf Kinder und Jugendliche und deren Interessen, Begabungen und Bedürfnisse individuell einzugehen und die Persönlichkeitsentwicklung zu fördern. Die Oberschule entwickelt eigenverantwortlich und gemeinsam mit außerschulischen Partnern ein Ganztagskonzept als Teil des Schulprogrammes. Die Inhalte der Ganztagsangebote orientieren sich an den",Bedürfnis,Bedürfnisse,Sachsen,Oberschule,,2019,Geschichte,1043,8
1044,"ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge Maßnahmen des Staates zur Förderung der Familie mithilfe von vorstrukturiertem Material beschreiben Transferzahlungen, Kinderbetreuung Maßnahmen des Staates zur Förderung der Familie beschreiben Transferzahlungen, Kinderbetreuung die",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,Sozialkunde,1044,2
1045,"Verbänden und Vereinen einen wichtigen Beitrag zur ganzheitlichen Bildung leisten. Ganztagsangebote sollen schülerorientiert und bedarfsgerecht gestaltet werden. Sie berücksichtigen die Heterogenität der Schüler und knüpfen an deren individuelle Interessen und Bedürfnisse an. Für die Oberschule ist die Zusammenarbeit mit Unternehmen und Handwerksbetrieben der Region von besonderer Bedeutung. Kontakte zu anderen Schulen, Vereinen, Organisationen, Beratungsstellen geben neue Impulse und schaffen Partner für",Bedürfnis,Bedürfnisse,Sachsen,Oberschule,,2019,Geschichte,1045,8
1046,"von Problemen. informatische Bildung Die Schüler erwerben Kenntnisse zum sicheren, sachgerechten, kritischen und verantwortungsvollen Umgang mit vielfältigen Medien. In der Auseinandersetzung mit Medien lernen sie, diese im Hinblick auf eigene Bedürfnisse und insbesondere zum selbstständigen Lernen, funktionsbezogen auszuwählen, zu nutzen und selbst herzustellen. Sie erkennen bei sich selbst und anderen, dass Medien sowie das eigene mediale Handeln Einfluss auf Vorstellungen, Gefühle",Bedürfnis,Bedürfnisse,Sachsen,Oberschule,,2019,Geschichte,1046,0
1047,"werden, ist von zunehmender Bedeutung. Die Oberschule bietet den Bewegungsaktivitäten der Schüler entsprechenden Raum. Ganztägige Bildung und Erziehung bietet vielfältige Möglichkeiten, auf Kinder und Jugendliche und deren Interessen, Begabungen und Bedürfnisse individuell einzugehen und die Persönlichkeitsentwicklung zu fördern. Die Oberschule entwickelt eigenverantwortlich und gemeinsam mit außerschulischen Partnern ein Ganztagskonzept als Teil des Schulprogrammes. Die Inhalte der Ganztagsangebote orientieren sich an den",Bedürfnis,Bedürfnisse,Sachsen,Oberschule,,2019,Geschichte,1047,8
1048,"in unterschiedlichen Kulturräumen beschreiben die Lebenssituation benachteiligter Kinder in unterschiedlichen Kulturräumen beschreiben die Lebenssituation benachteiligter Kinder in unterschiedlichen Kulturräumen beschreiben GEO Phänomene globaler Disparitäten BTV Toleranz, Solidarität, Inklusion, Antidiskriminierung VB Bedürfnisse und Wünsche GEO Phänomene globaler Disparitäten BTV Toleranz, Solidarität, Inklusion, Antidiskriminierung VB Bedürfnisse und Wünsche GEO Phänomene globaler Disparitäten BTV Toleranz, Solidarität, Inklusion, Antidiskriminierung VB Bedürfnisse und Wünsche an vorgegebenen",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,Sozialkunde,1048,0
1049,"Lebenssituation benachteiligter Kinder in unterschiedlichen Kulturräumen beschreiben GEO Phänomene globaler Disparitäten BTV Toleranz, Solidarität, Inklusion, Antidiskriminierung VB Bedürfnisse und Wünsche GEO Phänomene globaler Disparitäten BTV Toleranz, Solidarität, Inklusion, Antidiskriminierung VB Bedürfnisse und Wünsche GEO Phänomene globaler Disparitäten BTV Toleranz, Solidarität, Inklusion, Antidiskriminierung VB Bedürfnisse und Wünsche an vorgegebenen Fallbeispielen die Verletzung von Kinderrechten mithilfe von Auszügen aus der UN-Kinderrechtskonvention beschreiben an",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,Sozialkunde,1049,0
1050,"Verbänden und Vereinen einen wichtigen Beitrag zur ganzheitlichen Bildung leisten. Ganztagsangebote sollen schülerorientiert und bedarfsgerecht gestaltet werden. Sie berücksichtigen die Heterogenität der Schüler und knüpfen an deren individuelle Interessen und Bedürfnisse an. Für die Oberschule ist die Zusammenarbeit mit Unternehmen und Handwerksbetrieben der Region von besonderer Bedeutung. Kontakte zu anderen Schulen, Vereinen, Organisationen, Beratungsstellen geben neue Impulse und schaffen Partner für",Bedürfnis,Bedürfnisse,Sachsen,Oberschule,,2019,Geschichte,1050,8
1051,"emotionaler Bedürfnisse Aufgaben der Familie erläutern Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen und Vorsorge Maßnahmen des Staates zur Förderung der Familie mithilfe von vorstrukturiertem Material beschreiben Transferzahlungen,",Bedürfnis,Bedürfnisse,BaWü,,Sek1,2016,Sozialkunde,1051,2
