term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
beitrag,97,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0283,0.0,0.0027,0.0,0.0157,0.0001,0.0,0.0,0.0001,0.0018,0.0,0.0
natur,97,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0407,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0022,0.005
hinblick,96,0.0,0.0002,0.005,0.0,0.0001,0.0461,0.0,0.0,0.0,0.0122,0.0047,0.0,0.0019,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
politik,96,0.0,0.0002,0.0003,0.0259,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0085,0.0,0.0068
leistung,95,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0021,0.0068,0.0,0.0247,0.0,0.0001,0.0019,0.0,0.0001,0.0076,0.0,0.0
ziel,95,0.0111,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.006,0.0,0.0102,0.0001,0.0,0.0,0.0001,0.0071,0.0,0.0
entwickeln,93,0.0119,0.0002,0.0003,0.0,0.0001,0.0001,0.0209,0.0226,0.0,0.0006,0.0025,0.0,0.0047,0.0001,0.0,0.0,0.0001,0.0,0.0005,0.0
position,93,0.0,0.0002,0.0003,0.0,0.0162,0.0043,0.0,0.0,0.0,0.0,0.0064,0.0074,0.0,0.0001,0.0,0.007,0.0001,0.0046,0.0,0.0
vorstellung,92,0.0271,0.0002,0.0224,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0057,0.0035,0.0,0.0,0.0001,0.0,0.0035,0.0001,0.0,0.0,0.0072
bne,91,0.0,0.0002,0.0003,0.0,0.0001,0.0145,0.0,0.0,0.0,0.0275,0.0023,0.0,0.0,0.0064,0.0,0.0,0.0001,0.0,0.005,0.0
grundlegend,91,0.0028,0.0002,0.0003,0.0,0.0001,0.0213,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0004,0.0,0.0186,0.0001,0.0,0.0,0.0
moralisch,91,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.01,0.0,0.0157,0.0001,0.0,0.0,0.0001,0.0,0.0033,0.0
toleranz,90,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0112,0.0001,0.0032,0.0,0.0063,0.0044,0.0,0.0001,0.0006,0.0,0.0001,0.0,0.0149,0.0
kommunikation,89,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0091,0.0,0.0001,0.0054,0.0,0.0001,0.0,0.0,0.0256
beziehen,88,0.0071,0.0002,0.0003,0.0,0.0001,0.0001,0.0288,0.0,0.0099,0.0071,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0058,0.0
iii,87,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0403,0.0,0.0033,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
wahrnehmen,86,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0051,0.0,0.0,0.0001,0.0432,0.0,0.0001,0.0,0.0,0.0
demokratisch,85,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0027,0.0073,0.0,0.0001,0.0,0.0,0.0001,0.0061,0.0,0.0142
auseinandersetzung,84,0.0037,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0021,0.0,0.0111,0.0,0.0037,0.0001,0.0,0.0,0.0228,0.0,0.0,0.0
frieden,84,0.0,0.0002,0.0003,0.0116,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0257,0.0
menschenwürde,83,0.0,0.0002,0.0003,0.0092,0.0001,0.0001,0.0,0.0,0.0,0.0,0.003,0.0,0.0014,0.0001,0.0,0.0,0.0001,0.0,0.0189,0.0005
funktion,82,0.0014,0.0002,0.0003,0.0013,0.0001,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0093,0.0,0.0253,0.0107,0.003,0.0,0.0
ökonomisch,81,0.0,0.0002,0.0003,0.0,0.0073,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0172,0.0,0.0
sinn,80,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0027,0.019
lernen,79,0.0,0.0002,0.0003,0.0168,0.0001,0.0001,0.0,0.006,0.0013,0.0,0.0,0.0,0.0,0.0233,0.0011,0.0,0.0001,0.0003,0.0,0.0065
rolle,79,0.0048,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0005,0.0,0.0058,0.01,0.002,0.0,0.0001,0.0,0.0168,0.0029
strafe,79,0.0,0.0002,0.0003,0.0245,0.0001,0.0001,0.0,0.0001,0.005,0.0,0.0,0.0,0.0,0.0001,0.0,0.0098,0.0001,0.0,0.0,0.0
achtung,78,0.0,0.0002,0.0003,0.0,0.0001,0.0207,0.0,0.0,0.0,0.0077,0.0,0.004,0.0,0.0001,0.0157,0.0,0.0001,0.0,0.0044,0.0
erörtern,77,0.0001,0.0002,0.0003,0.0,0.0001,0.0001,0.015,0.0,0.0,0.0,0.0056,0.0,0.0,0.0001,0.0,0.0181,0.0001,0.0,0.0,0.0
herausforderung,77,0.0,0.0002,0.0003,0.0,0.0028,0.0001,0.0,0.0,0.0059,0.0,0.0054,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0104,0.0,0.0
demokratie,76,0.0,0.0002,0.0003,0.0,0.0001,0.0041,0.0,0.0001,0.0,0.0,0.0024,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0135,0.0,0.0
familie,76,0.0,0.0002,0.0003,0.0,0.0001,0.0077,0.0518,0.0,0.0,0.0,0.0019,0.0,0.0,0.0001,0.0009,0.0,0.0001,0.0,0.0,0.0
interpretieren,75,0.0,0.0002,0.0003,0.0,0.0001,0.0023,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0001,0.0243,0.0,0.0001,0.0,0.0107,0.0
religion,73,0.0115,0.0002,0.0003,0.0029,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0001,0.0127,0.0,0.0001,0.0,0.0,0.0
wirklichkeit,73,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0067,0.0,0.0,0.0,0.0025,0.0097,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0075,0.0075
armut,71,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0232,0.0015,0.0,0.0,0.0024,0.0001,0.015,0.0,0.0001,0.0,0.0045,0.0
gestalten,71,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0043,0.0,0.004,0.005,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0175
gewalt,71,0.0,0.0002,0.0003,0.0066,0.0001,0.0042,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0169,0.0
kriterium,71,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0185,0.0,0.0611,0.0,0.0,0.0001,0.0,0.0,0.0
gleichheit,70,0.0,0.0002,0.0003,0.0063,0.0001,0.0001,0.0,0.0,0.0146,0.0,0.0039,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0035,0.0,0.0
individuell,69,0.0197,0.0002,0.0003,0.0016,0.0001,0.0001,0.0045,0.0101,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0045,0.0,0.0
sozialstaat,69,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0021,0.0001,0.0152,0.0,0.0
wirtschaftlich,69,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0006,0.0001,0.0158,0.0,0.0
ungerecht,68,0.0,0.0002,0.0003,0.0013,0.0001,0.0001,0.0,0.0057,0.0,0.0,0.0,0.0104,0.0069,0.0001,0.0,0.0,0.0253,0.0,0.0,0.0
beziehung,67,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0001,0.0,0.0,0.0181,0.0,0.0,0.0123
denken,67,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0037,0.0011,0.0162
entscheidung,67,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0389,0.0,0.0001,0.0,0.0048,0.0001,0.0,0.0,0.0
anspruch,66,0.0,0.0002,0.0003,0.0,0.0001,0.0067,0.0,0.0,0.0,0.0104,0.0,0.0039,0.0167,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
bereich,66,0.0057,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0069,0.0,0.0025,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0143
staat,66,0.0,0.0002,0.0003,0.0103,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0092,0.0,0.0
deutschland,64,0.0,0.0002,0.0049,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,0.0,0.0003,0.0001,0.013,0.0,0.0012
grundrecht,64,0.0,0.0002,0.0003,0.008,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0242,0.0001,0.0,0.0,0.0
partizipation,64,0.0,0.0002,0.0003,0.0,0.0001,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0075,0.0,0.0
gesetz,63,0.0064,0.0002,0.0003,0.0001,0.0001,0.0001,0.0,0.0047,0.0,0.0,0.0047,0.0,0.0,0.0001,0.0,0.0118,0.0001,0.0002,0.0,0.0009
interesse,63,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0355,0.0,0.0,0.0001,0.0,0.0,0.0
medial,63,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0269,0.0
wandel,63,0.0,0.0002,0.0003,0.0,0.0077,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0094,0.0,0.0057
aufgabe,62,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0193,0.0001,0.0,0.0,0.0001,0.0047,0.0,0.0
verteilung,62,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0424,0.0,0.0109,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
philosophisch,60,0.0,0.0002,0.0003,0.0,0.0055,0.0001,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0001,0.0,0.0,0.0036,0.0,0.0,0.0
staatlich,60,0.0,0.0002,0.0003,0.0132,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0072,0.0,0.0
ökologisch,60,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.016,0.0018,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0062,0.0,0.0
ungerechtigkeit,59,0.0001,0.0002,0.0003,0.0,0.0001,0.0001,0.0318,0.0,0.0,0.0,0.0,0.0,0.0089,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
marktwirtschaft,58,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0143,0.0,0.0
sicherung,57,0.0,0.0002,0.0003,0.0,0.0001,0.0488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0033,0.0001,0.0,0.0,0.0
überprüfen,56,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0208,0.0024,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0028,0.0
bleiben,55,0.0,0.0002,0.0003,0.0034,0.0001,0.0001,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0025,0.0,0.0
friedlich,55,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0028,0.0215,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0052,0.0
stellen,55,0.0,0.0002,0.0179,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0014,0.0146,0.0,0.0001,0.0,0.0,0.0001,0.005,0.0,0.0
anforderung,54,0.0132,0.0002,0.0049,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0091,0.0,0.0083,0.0014,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0032
entscheiden,53,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0015,0.0,0.0036,0.0,0.0,0.0,0.0001,0.0129,0.0,0.0001,0.0,0.0093,0.0
jugendliche,53,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.008,0.0133
wirtschaft,53,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0055,0.0,0.011
darstellung,52,0.0,0.0846,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0023,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.006,0.0
international,52,0.0,0.0002,0.0003,0.0069,0.0001,0.0135,0.0,0.0144,0.0023,0.0049,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
leitperspektive,52,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0201,0.0047,0.0,0.0,0.0007,0.0025,0.0,0.0023,0.0001,0.0007,0.0,0.0
beispielsweise,51,0.0037,0.0002,0.0003,0.0,0.0001,0.0291,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0044,0.0,0.0,0.0
digital,51,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0021,0.0235,0.0,0.0001,0.0056,0.0,0.0001,0.0,0.0,0.0
hineinversetzen,51,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0347,0.0,0.0001,0.0,0.0,0.0
dimension,50,0.0,0.0002,0.0003,0.0,0.0159,0.0001,0.0,0.0,0.0,0.0001,0.0012,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0076,0.0001,0.0005
krieg,50,0.0,0.0002,0.0003,0.0227,0.0001,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
technik,50,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0184,0.0008,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0043
bezug,49,0.0,0.0002,0.0173,0.0,0.0061,0.0035,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0001,0.0,0.0,0.0023,0.0022,0.0038,0.0
europäisch,49,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
fachübergreifend,49,0.0,0.0002,0.0003,0.0326,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
gruppe,49,0.0,0.0002,0.0003,0.0055,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0001,0.0,0.0,0.0057,0.0007,0.0,0.0116
ungleichheit,49,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0072,0.0001,0.0076,0.0,0.0
wissen,49,0.0353,0.0002,0.0003,0.0,0.0001,0.0053,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0
allgemein,48,0.0,0.0002,0.0003,0.0,0.0044,0.0001,0.0,0.0,0.0184,0.0,0.0019,0.0,0.0,0.0001,0.0028,0.0,0.0001,0.0,0.0,0.0
arbeit,48,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0037,0.0,0.0124
folge,48,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0001,0.0,0.0024,0.0001,0.0081,0.0,0.0
identität,48,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0017,0.0,0.0001,0.0,0.0185,0.0
kinderrecht,48,0.0,0.0002,0.0003,0.0,0.0001,0.0313,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0044,0.0
zukunft,48,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0142,0.0044,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0036,0.0,0.0
freundschaft,46,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0104,0.0,0.0,0.002,0.0,0.0,0.0,0.0108,0.014,0.0,0.0001,0.0,0.0,0.0
rawls,46,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0042,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0179,0.0001,0.0,0.0,0.0
reichtum,46,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0089,0.0009,0.0,0.0,0.0002,0.0001,0.0161,0.0,0.0001,0.0,0.0023,0.0
theorie,46,0.0,0.0002,0.0063,0.0017,0.0001,0.0001,0.0189,0.0,0.0,0.0,0.0,0.0,0.002,0.0001,0.0,0.0038,0.0001,0.0012,0.0,0.0
afb,45,0.04,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
ausgleichend,45,0.0,0.0002,0.0003,0.0022,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0189,0.0001,0.0,0.0,0.0
glück,45,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
lernbereich,45,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0042,0.0,0.0,0.0,0.0,0.0201,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
selbstbestimmung,45,0.0042,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0017,0.0017,0.0,0.0,0.0001,0.0169,0.0,0.0001,0.0,0.0031,0.0
formulieren,44,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0118,0.0031,0.0001,0.0,0.0,0.0137,0.0011,0.0,0.0
ethischmoralisch,43,0.0,0.0002,0.0003,0.0,0.0001,0.0001,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.002,0.0,0.0126,0.0
rechtlich,43,0.0,0.0002,0.0003,0.0027,0.0001,0.0001,0.0,0.0112,0.0,0.0035,0.0011,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0079,0.0
