document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
34,7,0.9437385507428487,"hat erfahren, dass er in verschiedenen Institutionen unterschiedliche Rollen erfüllt. Die damit verbundenen Rollenerwartungen, Aufgaben und Pflichten sind ihm bekannt. In diesem Kontext auftretende Konfliktsituationen sind in Rollenspielen und durch Perspektivwechsel bearbeitet worden. Das bedeutet für die Klassenstufen /: Der Schüler kann in Auseinandersetzung mit eigenen Bedürfnissen und Interessen sowie mit den Bedürfnissen und Interessen der Anderen über ein faires und",Thüringen,Gym,,2012.0,"Ethik, Philo"
35,1,0.9437360315156512,"Einflussnahme auf das G l ü c k anderer untersuchen, - beschreiben, wie Glücks- und Leiderfahrungen die Entwicklung des Menschen gleichermaßen fördern können. Methodenkompetenz Der Schüler kann - sich durch Perspektivwechsel in die Rolle eines Anderen versetzen, - konkrete Maßnahmen zur Verbesserung des Miteinanders entwickeln und erproben, - wesentliche Aussagen aus einfachen philosophischen und literarischen Texten herausarbeiten. Selbst- und Sozialkompetenz Der",Thüringen,Gym,,2012.0,"Ethik, Philo"
36,1,0.7474049155486978,"Finanzen, Gesundheit, - verschiedene Deutungen des Gewissens und der Gewissensbildung mit eigenen Erfahrungen und Vorstellungen vergleichen, - das Problem der Manipulierbarkeit und des Gewissensirrtums erläutern. Methodenkompetenz Der Schüler kann - Perspektivwechsel auf unterschiedliche Weise vornehmen und darstellen, z. B. Spiegeln, Rollenspiel, Anti-Bias, - das Wesen eines Dilemmas erkennen und beschreiben. Selbst- und Sozialkompetenz Der Schüler kann - eigene Wertvorstellungen und Lebensziele",Thüringen,Gym,,2012.0,"Ethik, Philo"
37,5,0.9099887197670408,"- Entscheidungsmodelle erklären, z. B. Eisbergmodell. Methodenkompetenz Der Schüler kann - Konfliktlösungsstrategien erarbeiten und erproben, z. B. Ich-Botschaft, aktives Zuhören, Streitschlichtung, - Methoden der Entscheidungsfindung anwenden, z. B. Gedankenexperiment und Perspektivwechsel, Debatte und Abstimmung. Selbst- und Sozialkompetenz Der Schüler kann - sich selbst akzeptieren und Anderen vertrauen, - die zentrale Rolle von Ve r a n t w o r t",Thüringen,Gym,,2012.0,"Ethik, Philo"
38,5,0.957137736148567,"die Ambivalenz von Wissenschafts- und Techniknutzung in Geschichte und Gegenwart mit Hilfe geeigneter Medien analysieren und werten, - Methoden der Begriffsklärung anwenden, - durch zielführende Fragestellungen Aussagen überprüfen, - durch Perspektivwechsel Vorurteile herausfinden, - in Texten die Argumentationsstruktur untersuchen, - den Geltungsanspruch von Aussagen und Urteilen kritisch hinterfragen und diskursiv überprüfen. Selbst- und Sozialkompetenz Der Schüler kann - sich als Natur-",Thüringen,Gym,,2012.0,"Ethik, Philo"
39,1,0.9437433180873019,"Geschichte erschließen, - das Spannungsverhältnis zwischen Tradition und Fortschritt an Beispielen aufzeigen, - die Möglichkeiten und die Grenzen des Umgangs mit der eigenen Zeit diskutieren. Methodenkompetenz Der Schüler kann - Perspektivwechsel gezielt anwenden, - Fragebögen entwickeln, - Interviews führen und auswerten, - vergangene und zukünftige Lebensbedingungen gestalterisch darstellen, z. B. bildnerisch, szenisch. Selbst- und Sozialkompetenz Der Schüler kann - sich mit",Thüringen,Gym,,2012.0,"Ethik, Philo"
40,1,0.9549951021787108,"Kompetenzen methodisch-didaktische Hinweise Sinn des Lebens Die Schülerinnen und Schüler entwerfen einen Lebensplan anhand verschiedener Ziele, erläutern den Sinn von Lebenszielen. Gestalten eines Lebensweg-Plakates z. B. mit Phasen und Zielen Perspektivwechsel: Ich liege auf dem Sterbebett und denke über mein Leben nach: Was bereitet mir im Nachdenken Freude Endlichkeit und Sinn des Lebens Die Schülerinnen und Schüler erläutern mögliche Verhältnisse von",Saarland,GemS,"7,8",2018.0,"Ethik, Philo"
41,1,0.6278176337617879,"sein, auf der Flucht zu sein, andere Eltern zu haben, einer anderen Kultur anzugehören Rollenspiele Spielerisches Umsetzen von Möglichkeiten, Gefahren zu begegnen, Niederlagen zu verarbeiten etc.; Textproduktion Entwurf von Szenen, Perspektivwechsel stellen aus dem Wissen dieser Diskrepanz die Frage nach der eigenen Identität und versuchen zu begründen, was Identität konstituiert - Selbstkompetenz, untersuchen verschiedene Wege der Selbsterkenntnis und grenzen sie gegeneinander",MeckPomm,,7-10,2002.0,"Ethik, Philo"
42,1,0.7857089283243703,"Handlungen analysieren Textstrukturen analysieren, dabei auf Brüche, Lücken und Ränder achten Reflexion Sprachgebrauch reflektieren und überprüfen Sprachliches Handeln im Kontext der Lebenswelt rekonstruieren Eigene Wahrnehmungen und subjektive Erfahrungen reflektieren Durch Perspektivenwechsel einen übergreifenden Zusammenhang finden Das Vorverständnis und Leseverständnis reflektieren Die Eigenart von Texten begreifen lernen Wahrnehmung Die Sprache von Beobachtungssätzen analysieren Die impliziten Regeln im Handeln und Sprechen erschließen Lebenswelt",Rheinland-Pfalz,Gym,Sek2,2011.0,"Ethik, Philo"
43,1,0.9549951021787108,"Kompetenzen methodisch-didaktische Hinweise Sinn des Lebens Die Schülerinnen und Schüler entwerfen einen Lebensplan anhand verschiedener Ziele, erläutern den Sinn von Lebenszielen. Gestalten eines Lebensweg-Plakates z. B. mit Phasen und Zielen Perspektivwechsel: Ich liege auf dem Sterbebett und denke über mein Leben nach: Was bereitet mir im Nachdenken Freude Endlichkeit und Sinn des Lebens Die Schülerinnen und Schüler erläutern mögliche Verhältnisse von",Saarland,Gym,"7,8",2018.0,"Ethik, Philo"
44,2,0.7547779116732608,"und Politik wahrzunehmen und an ihren Lösungen teilzuhaben. Beitrag zur Leitperspektive BNE: Die Schülerinnen und Schüler untersuchen moralisch-ethische Dimensionen, die den Entwicklungszielen für Nachhaltigkeit SDGs und ihren Begründungen zugrunde liegen. Perspektivwechsel, Empathie und die Auseinandersetzung mit Dilemmata sowie Kontroversen stehen dabei im Mittelpunkt. Sie sind auf das Ziel der Gerechtigkeit zwischen den Generatioi f i l G hti k it i",Hamburg,,Studienstufe,2022.0,"Ethik, Philo"
45,4,0.9709664322136664,"Zugänge zu ihr zu beschreiben und die jeweiligen Beziehungen zu reflektieren. Daraus leitet sich die Aufgabe des gesellschaftswissenschaftlichen Unterrichts ab, den Schüler zunehmend zum vernetzten Denken zu befähigen und zum Perspektivwechsel anzuregen. Im Sinne der Normen und Werte des Grundgesetzes lernt der Schüler kulturelle Prägungen, Überzeugungen und Zugehörigkeiten zu verstehen und zu tolerieren. Der Unterricht zielt gleichermaßen auf den Erwerb fachspezifischer",Thüringen,Regelschule,,2012.0,"Ethik, Philo"
46,1,0.8453086405164094,"Gegenüberstellen und Prüfen von Lösungsansätzen, - Reflexion und Begründung der eigenen Position. Diese Kompetenz kann insbesondere durch folgende Schülertätigkeiten entwickelt werden: - reflektieren, - argumentieren, - eigene Position begründen, - Perspektivwechsel vornehmen, - in Ansätzen einen Sokratischen Dialog führen, - in einer Debatte auch eine fremde Position vertreten. Die Kompetenz im Bereich Entscheiden und Handeln bedeutet, Einsichten in der praktischen Anwendung",Thüringen,Regelschule,,2012.0,"Ethik, Philo"
47,7,0.9437385507428487,"hat erfahren, dass er in verschiedenen Institutionen unterschiedliche Rollen erfüllt. Die damit verbundenen Rollenerwartungen, Aufgaben und Pflichten sind ihm bekannt. In diesem Kontext auftretende Konfliktsituationen sind in Rollenspielen und durch Perspektivwechsel bearbeitet worden. Das bedeutet für die Klassenstufen /: Der Schüler kann in Auseinandersetzung mit eigenen Bedürfnissen und Interessen sowie mit den Bedürfnissen und Interessen der Anderen über ein faires und",Thüringen,Regelschule,,2012.0,"Ethik, Philo"
48,1,0.9470470299058186,"Einflussnahme auf das G l ü c k Anderer untersuchen, - beschreiben, wie Glücks- und Leiderfahrungen die Entwicklung des Menschen gleichermaßen fördern können. Methodenkompetenz Der Schüler kann - sich durch Perspektivwechsel in die Rolle eines Anderen versetzen, - konkrete Maßnahmen zur Verbesserung des Miteinanders entwickeln und erproben, - wesentliche Aussagen aus einfachen philosophischen und literarischen Texten herausarbeiten. Selbst- und Sozialkompetenz Der",Thüringen,Regelschule,,2012.0,"Ethik, Philo"
49,1,0.7474049155486978,"Finanzen, Gesundheit, - verschiedene Deutungen des Gewissens und der Gewissensbildung mit eigenen Erfahrungen und Vorstellungen vergleichen, - das Problem der Manipulierbarkeit und des Gewissensirrtums erläutern. Methodenkompetenz Der Schüler kann - Perspektivwechsel auf unterschiedliche Weise vornehmen und darstellen, z. B. Spiegeln, Rollenspiel, Anti-Bias, - das Wesen eines Dilemmas erkennen und beschreiben. Selbst- und Sozialkompetenz Der Schüler kann - eigene Wertvorstellungen und Lebensziele",Thüringen,Regelschule,,2012.0,"Ethik, Philo"
50,5,0.9099887197670408,"- Entscheidungsmodelle erklären, z. B. Eisbergmodell. Methodenkompetenz Der Schüler kann - Konfliktlösungsstrategien erarbeiten und erproben, z. B. Ich-Botschaft, aktives Zuhören, Streitschlichtung, - Methoden der Entscheidungsfindung anwenden, z. B. Gedankenexperiment und Perspektivwechsel, Debatte und Abstimmung. Selbst- und Sozialkompetenz Der Schüler kann - sich selbst akzeptieren und Anderen vertrauen, - die zentrale Rolle von Ve r a n t w o r t",Thüringen,Regelschule,,2012.0,"Ethik, Philo"
