,text_excerpt,state,school type,grade,year,subject,doc_id
16687,"die Struktur der UN an einem Beispiel unter den Kategorien Legitimität und Effektivität, beurteilen Konsequenzen eigenen lokalen Handelns vor dem Hintergrund globaler Prozesse und eigener sowie fremder Wertvorstellungen, erörtern die Konkurrenz von Ländern und Regionen um die Ansiedlung von Unternehmen im Hinblick auf ökonomische, politische und gesellschaftliche Auswirkungen. p , p g Leistungskurs Die nachfolgenden übergeordneten Kompetenzerwartungen sind im Leistungskurs anzustreben.",NRW,Gym,Sek2,2014,Sozialkunde,16687
16688,"und Schüler ordnen den historischen Zeitabschnitt anhand folgender Daten ein Orientierungskompetenz: o Gorbatschow Generalsekretär der KPDSU o Fall der Berliner Mauer o Wiedervereinigung o / Auflösung der Sowjetunion, fassen die Konkurrenz der Systeme in Form einer Synopse zusammen Orientierungs- und Methodenkompetenz, erläutern anhand einer thematischen Karte die Globalität des Ost-West-Konfliktes und die Situation des geteilten Deutschlands Methodenkompetenz, interpretieren visuelle Quellen aus",Saarland,Gym,Sek2,2019,Geschichte,16688
16689,"nachhaltiger Entwicklung Mögliche Kontexte Fachbegriffe - Regenwürmer verbessern den Boden - Ein Insekt als Haustier - Asseln - landbewohnende Krebse - biotische und abiotische Umweltfaktoren - Fotosynthese - Symbiose, Parasitismus, Konkurrenz - Produzenten, Konsumenten, Destruenten - Nahrungskette/Nahrungsnetz - Ökosystem - Stoffkreislauf - Nachhaltigkeit und Umweltschutz Beispiele für Differenzierungsmöglichkeiten - Untersuchung verschieden komplexer Ökosysteme Pflasterritze, Hecke oder Teich - Beurteilung anthropogener Einflüsse",Berlin,,7-10,2015,Bio,16689
16690,"repräsentative Demokratie, Mehrheitsprinzip Identitätstheorie Gewaltenteilungslehre horizontale und vertikale Gewaltenteilung, Gewaltenverschränkung Konkurrenz- und Pluralismustheorien Formen des Pluralismus, Neokorporatismus Beurteilen der Grundformen demokratischer Ordnungen plebiszitäre und repräsentative Demokratie parlamentarische und präsidentielle Demokratie Konkurrenz- und Konkordanzdemokratie Mehrheits- und Konsensdemokratie Schweiz, Großbritannien, USA, Frankreich Beurteilen von Legitimitätskrisen demokratischer politischer Systeme Legitimität, Legitimation, Legalität, Effizienz Entstehung, Auswirkungen, Folgen Bundesrepublik Deutschland USA - , Deutschland, EU, Griechenland",Sachsen,Gym,,2019,Sozialkunde,16690
16691,"von Demokratie-Theorien im Hinblick auf ihre Bedeutung für das politische System der Bundesrepublik Deutschland attische Demokratie Volkssouveränität, plebiszitäre Demokratie Repräsentationstheorie repräsentative Demokratie, Mehrheitsprinzip Identitätstheorie Gewaltenteilungslehre horizontale und vertikale Gewaltenteilung, Gewaltenverschränkung Konkurrenz- und Pluralismustheorien Formen des Pluralismus, Neokorporatismus Beurteilen der Grundformen demokratischer Ordnungen plebiszitäre und repräsentative Demokratie parlamentarische und präsidentielle Demokratie Konkurrenz- und Konkordanzdemokratie Mehrheits- und Konsensdemokratie Schweiz, Großbritannien, USA, Frankreich Beurteilen",Sachsen,Gym,,2019,Sozialkunde,16691
16692,"Konsequenzen eigenen lokalen Handelns vor dem Hintergrund globaler Prozesse und eigener sowie fremder Wertvorstellungen, beurteilen ausgewählte Beispiele globaler Prozesse und deren Auswirkungen im Hinblick auf Interessen- und Machtkonstellationen, erörtern die Konkurrenz von Ländern und Regionen um die Ansiedlung von Unternehmen im Hinblick auf ökonomische, politische und gesellschaftliche Auswirkungen. Abschnitt B: Sozialwissenschaften/Wirtschaft Kompetenzerwartungen und inhaltliche Schwerpunkte bis zum Ende der Einführungsphase Der",NRW,Gym,Sek2,2014,Sozialkunde,16692
16693,"Gründung des Warschauer Paktes Mauerbau Kuba-Krise KSZESchlussakte sowjetischer Einmarsch in Afghanistan Gorbatschow Generalsekretär der KPDSU Fall der Berliner Mauer Vereinigung der beiden deutschen Staaten / Auflösung der Sowjetunion Blockbildung und Konkurrenz der Systeme: Kalter Krieg in der amerikanischen Einflusssphäre Leitbild der Demokratie und Rechtsstaatlichkeit für Europa, Unterstützung antikommunistischer Regime totalitäre Herrschaft marxistischer Provenienz im sowjetischen Herrschaftsbereich Leitbild einer pluralistischen Gesellschaft im",Saarland,Gym,Sek2,2019,Geschichte,16693
16694,"bester Freundin, Sportkameradinnen und -kameraden, Spielfreundschaften, virtuelle Freundschaften, Peer-Group, Arbeitspartnerinnen und -partner, Lehrkräfte, Erwachsene als Vertrauens- und Autoritätspersonen Beziehungen in und zu religiösen Gemeinschaften erläutern Verhaltensmuster in unterschiedlichen sozialen Rollen Konkurrenz, Feindschaft, Bedrohung, Mobbing, Neid diskutieren die Bedeutung von Idolen und Vorbildern für das eigene Leben. Identifikations- und Abgrenzungsangebote bezüglich verschiedener Kriterien: Schönheit, Berühmtheit, Reichtum, Erfolg, Mut, Zivilcourage, Hilfsbereitschaft, Gewaltlosigkeit ...",Niedersachsen,Gesamtschule,,2017,"Ethik, Philo",16694
16695,"Variablengefüges durch, nehmen quantitative Daten auf und werten sie aus. präsentieren die erhobenen Daten zur Toleranz von Organismen gegenüber einem abiotischen Faktor mithilfe einer geeigneten Darstellungsform. erläutern inter- und intraspezifische Konkurrenz, Räuber-Beute-Beziehung, Parasitismus und Symbiose als Wechselbeziehungen zwischen Organismen an konkreten Beispielen. werten Ökogramme im Hinblick auf interspezifische Konkurrenz aus. stellen die ökologische Nische als Beziehungsgefüge zwischen einer Art und ihrer",Niedersachsen,Gym,Sek2,2022,Bio,16695
16696,"bis Koreakrieg o Gründung des Warschauer Paktes o Mauerbau o Kuba-Krise o KSZE-Schlussakte o sowjetischer Einmarsch in Af h i t Aspekte internationaler Geschichteb im Jahrhundert Geschichte Hauptphase LK Die Konkurrenz der Systeme Kompetenzerwartungen Sachkompetenz Orientierungs-, Methoden-, Beurteilungsund Handlungskompetenz Die Schülerinnen und Schüler charakterisieren den Koreakrieg als einen mit großer Härte geführten folgenreichen Konflikt: in beiden Machtblöcken Aufrüstung und Ausbau der",Saarland,Gym,Sek2,2019,Geschichte,16696
16697,"Feuchtigkeit Erkenntnisgewinnung Kommunikation Nahrungskette und Nahrungsnetz vergleichend beschreiben und die Beziehung zwischen Produzenten, Konsumenten und Destruenten darstellen Die Schülerinnen und Schüler können Beziehungen zwischen Lebewesen darstellen zum Beispiel Symbiose, Parasitismus, Konkurrenz Erkenntnisgewinnung Kommunikation Bewertung , die Abnahme der Biomasse entlang einer Nahrungskette erläutern den Kohlenstoffkreislauf beschreiben und Einflüsse des Menschen auf den Kohlenstoffkreislauf beurteilen zum Beispiel fossile Brennstoffe Erkenntnisgewinnung Kommunikation Bewertung",BaWü,Gym,,2022,Bio,16697
16698,"Niveau Grundkurs und Leistungskurs Definition Biotop und Biozönose abiotische Faktoren und deren Einfluss Übersicht: Temperatur, Licht, Wasser, RGT-Regel, Toleranzkurven, physiologische und ökologische Potenz biotische Faktoren Übersicht: intra- und interspezifische Beziehungen, Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehung ökologische Nische Stoffkreislauf und Trophieebenen am Beispiel des Kohlenstoffkreislaufes: Produzenten, Konsumenten, Destruenten Energiefluss, Nahrungsnetz Erfassung ökologischer Faktoren und qualitative Erfassung von Arten in einem Areal erhöhtes Niveau",Hessen,Gym,Sek2,2024,Bio,16698
16699,"und Destruenten darstellen Nahrungskette und Nahrungsnetz vergleichend beschreiben und die Beziehung zwischen Produzenten, Konsumenten und Destruenten darstellen Beziehungen zwischen Lebewesen z. B. Parasitismus, Räuber-Beute-Beziehung beschreiben Beziehungen zwischen Lebewesen z. B. Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehung beschreiben Beziehungen zwischen Lebewesen z. B. Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehung als Beispiele für biotische Faktoren erläutern Erkenntnisgewinnung Kommunikation Bewertung , Erkenntnisgewinnung Kommunikation Bewertung , Erkenntnisgewinnung Kommunikation Bewertung",BaWü,,Sek 1,2022,Bio,16699
16700,"Zusammenhänge in Ökosystemen Biotop und Biozönose: biotische und abiotische Faktoren Einfluss ökologischer Faktoren auf Organismen: Toleranzkurven, ökologische Potenz Stoffkreislauf und Energiefluss in einem Ökosystem: Kohlenstoffkreislauf, Nahrungsnetz Intra- und interspezifische Beziehungen: Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehungen Ökologische Nische Einfluss des Menschen auf Ökosysteme, Nachhaltigkeit, Biodiversität Folgen des anthropogen bedingten Treibhauseffekts Ökosystemmanagement: Ursache-Wirkungszusammenhänge, Erhaltungs- und Renaturierungsmaßnahmen, nachhaltige Nutzung, Bedeutung und Erhalt der Biodiversität Fachliche",NRW,Gym,Sek2,2022,Bio,16700
16701,"in Ökosystemen Biotop und Biozönose: biotische und abiotische Faktoren Einfluss ökologischer Faktoren auf Organismen: Toleranzkurven, ökologische Potenz Stoffkreislauf und Energiefluss in einem Ökosystem: Kohlenstoffkreislauf, Stickstoffkreislauf, Nahrungsnetz Intra- und interspezifische Beziehungen: Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehungen Ökologische Nische Fortpflanzungsstrategien: r- und K-Strategien Idealisierte Populationsentwicklung: exponentielles und logistisches Wachstum Einfluss des Menschen auf Ökosysteme, Nachhaltigkeit, Biodiversität Folgen des anthropogen bedingten Treibhauseffekts Ökosystemmanagement: Ursache-Wirkungszusammenhänge, Erhaltungs-",NRW,Gym,Sek2,2022,Bio,16701
16702,"Prozess, wie sich solche Identitäten ien, Religionen und Glaubensrichtungen herausbildeten, wie bestimmte Bevölkerungsgruppen Anderen oder Fremden konstruiert wurden und werden, so dass der Andere in seiner eicherung, aber auch als Konkurrenz oder Bedrohung empfunden wurde und wird. Dabei inteiten und Minderheiten entstanden und entstehen und welche Bedeutung ein solcher Prozess für Fremden und Andersdenkenden in Gesellschaften hatte bzw. hat und woran",Hessen,Realschule,,2021,Geschichte,16702
16703,"Prozess, wie sich solche Identitäten ien, Religionen und Glaubensrichtungen herausbildeten, wie bestimmte Bevölkerungsgruppen Anderen oder Fremden konstruiert wurden und werden, so dass der Andere in seiner eicherung, aber auch als Konkurrenz oder Bedrohung empfunden wurde und wird. Dabei inteiten und Minderheiten entstanden und entstehen und welche Bedeutung ein solcher Prozess für Fremden und Andersdenkenden in Gesellschaften hatte bzw. hat und woran",Hessen,Realschule,,2021,Geschichte,16703
16704,"schulischer Bildung für die Erhaltung und Weiterentwicklung der demokratischen Kultur, des demokratischen politischen Systems und einer auf freiheitlichen und sozialen Prinzipien beruhenden Wirtschaftsordnung. Das Spannungsverhältnis zwischen Konflikt und Konsens bzw. Konkurrenz und Kooperation ist ein wesentliches Charakteristikum politischer und ökonomischer Prozesse. In einer freiheitlichen, demokratischen, sozialen und marktwirtschaftlich organisierten Ordnung muss politische und ökonomische Bildung dazu beitragen, die Schülerinnen und Schüler",Niedersachsen,Gym,Sek1,2015,Sozialkunde,16704
16705,"Prozess, wie sich solche Identitäten ien, Religionen und Glaubensrichtungen herausbildeten, wie bestimmte Bevölkerungsgruppen Anderen oder Fremden konstruiert wurden und werden, so dass der Andere in seiner eicherung, aber auch als Konkurrenz oder Bedrohung empfunden wurde und wird. Dabei inteiten und Minderheiten entstanden und entstehen und welche Bedeutung ein solcher Prozess für Fremden und Andersdenkenden in Gesellschaften hatte bzw. hat und woran",Hessen,Hauptschule,,2021,Geschichte,16705
16706,"in Europa in der Tradition des Römischen Reiches, z. B. Merowinger, Karolinger n Organisationsformen von Herrschaft auf feudalistischer Grundlage Grundherrschaft und Lehnsherrschaft n Weltliche und geistliche Herrschaften zwischen Kooperation und Konkurrenz Reichskirchensystem, Investiturstreit Erweiterung: n Unterschiedliche Legitimationen mittelalterlicher Herrschaft an konkreten Beispielen, z. B. Karl der Große - Otto I. Maximilian von Habsburg Vertiefung: n Besonderheiten von mittelalterlichen Herrschaftsdynastien z. B.",Rheinland-Pfalz,,Sek1,2021,Sozialkunde,16706
16707,"einer freiheitlichen, demokratischen, sozialen und marktwirtschaftlich organisierten Ordnung muss politische und ökonomische Bildung dazu beitragen, die Schülerinnen und Schüler zu befähigen, Konflikte auszuhalten, gewaltfrei auszutragen und vernunftgeleitet zu lösen sowie Konkurrenz und Kooperation als produktive Elemente wirtschaftlicher Austauschprozesse zu erkennen. Das Unterrichtsfach Politik-Wirtschaft folgt dem in des Niedersächsischen Schulgesetzes formulierten Bildungsauftrag, indem es die Lernenden dazu befähigt, die Grundrechte für sich",Niedersachsen,Gym,Sek1,2015,Sozialkunde,16707
16708,"wichtig ist, und leiten ab, welche Folgen dies für sie selbst in unterschiedlichen Gemeinschaften haben kann. Inhalte zu den Kompetenzen: Erwartungen, z. B. Eigen- und Mitverantwortung, Zuverlässigkeit, angemessener Umgang mit Konkurrenz Beziehungen in Familie, Schule, Freizeit, hilfreiche Haltungen, z. B. Hilfsbereitschaft, Kompromissbereitschaft, Rücksichtnahme, Empathie christliche Vorstellungen auf der Grundlage von Texten, wie Zehn Gebote Ex ,-, Goldene Regel Mt ,, Doppelgebot",Bayern,Realschule,,2023,"Ethik, Philo",16708
16709,"zu ihrer Umwelt Biologie GK Inhalte / Basisbegriffe Verbindliche Kompetenzerwartungen Vorschläge und Hinweise Ö Strukturen und Zusammenhänge in Ökosystemen Ö Ökosysteme sind durch Wechselbeziehungen gekennzeichnet. Die Schülerinnen und Schüler a Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehung, Warntracht, Tarntracht, Mimese, Mimikry a analysieren die Wechselwirkungen zwischen Lebewesen hinsichtlich intra- und interspezifischer Beziehungen, a Ultimate Ursachen wie zum Beispiel Selektionsvorteil durch Mimikry können hier bereits",Saarland,Gym,Sek2,2024,Bio,16709
16710,"prozessuale Perspektive einnehmen und solche, die metaphysisch motivierte Prinzipien als Ausgangspunkt ethischer Überlegungen setzen. Denkanstöße Sind Werte eine Frage der Tradition und Sozialisation Was tun, wenn in Entscheidungssituationen Werte in Konkurrenz zueinander stehen Welchen Einfluss darf das Sein auf das Sollen haben Wie souverän sind wir in ethisch relevanten Entscheidungssituationen Wie verbindlich sollen Normen sein Haben wir eine Verantwortung über unsere",Saarland,Gym,Sek2,2019,"Ethik, Philo",16710
16711,VA Die ökologische Nische ist multidimensional. beschreiben die Angepasstheit in verschiedenen Dimensionen. Variationsbreite physiologische und ökologische Potenz Fundamental- und Realnische ökologische Nische als multidimensionales Modell beschreiben die Einnischung der Lebewesen. Konkurrenz Koevolution Stellenäquivalenz OS - VA Angepasstheit zeigt sich in reproduktiver Fitness. beschreiben und erklären die reproduktive Fitness als ein Maß für die Angepasstheit eines Individuums. reproduktive Fitness OS - VA,Schleswig-Holstein,,,,Bio,16711
16712,- SR Die Größe und die Zusammensetzung der Populationen eines Ökosystems befinden sich in einem dynamischen Gleichgewichtszustand. beschreiben und erklären Rückkopplungseffekte innerhalb einer Population. intraspezifische Beziehungen dichte- und dichteunabhängige Faktoren Konkurrenz Koexistenz beschreiben und erklären die Wechselbeziehungen von Populationen in einer Lebensgemeinschaft. interspezifische Beziehungen Räuber-BeuteBeziehung Symbiose Parasitismus beschreiben und erklären Rückkopplungseffekte zwischen den Populationen. Lotka-Volterra Regeln top-down- / bottom-upKontrolle Tabelle Verteilung,Schleswig-Holstein,,,,Bio,16712
16713,Konkurrenz und ökologische Nische Der kleine wichtige Unterschied Zusammenhang zwischen Ökologie und Evolution herstellen Welche Faktoren haben zur Angepasstheit der Organismen im untersuchten Ökosystem geführt Wie kann man Angepasstheit messen Konkurrenz ökologische Nische Einnischung reproduktive Fitness OS - Eg OS - Eg OS - Kk OS - Kk OS - SE OS-VA OS-VA OS-VA OS-VA OS-VA OS-VA OS-VA OS-GV OS-GV OS-GV,Schleswig-Holstein,,,,Bio,16713
16714,Fachlichkeit Populationswachstum Räuber-Beute Mimikry und Mimese Nahrungsnetze Parasitismus und Symbiose Koevolution Kohlenstoffkreislauf; Assimilation d l OS-SR OS-R OS-SR OS-IK OS-SE OS-SE OS-SE OS Ökologische Nische als Ergebnis der Evolution verstehen Konkurrenz und ökologische Nische Der kleine wichtige Unterschied Zusammenhang zwischen Ökologie und Evolution herstellen Welche Faktoren haben zur Angepasstheit der Organismen im untersuchten Ökosystem geführt Wie kann man Angepasstheit messen Konkurrenz,Schleswig-Holstein,,,,Bio,16714
16715,"thematisiert. Lernabschnitt : Ökologische Nische als Ergebnis der Evolution verstehen Konkurrenz und ökologische Nische Es werden ökologische Faktoren beschrieben, die zu Konkurrenz zwischen Organismen führen, und wie durch Einnischung diese Konkurrenz vermieden wird. Die Dynamik der ökologischen Nische wird als mehrdimensionales Modell eingeführt und die Wirkung von Evolutionsfaktoren geklärt Artbildung Artbildungsprozesse werden durch die Synthetische Evolutionstheorie erklärt. Der Organismus wird als",Schleswig-Holstein,,,,Bio,16715
16716,"und Entwicklung - Maßnahmen zum Gewässerschutz: Eutrophierung und hormonartig wirkende Substanzen - Toleranzbereich, physiologische und ökologische Potenz, ökologische Nische - poikilotherme und homoiotherme Tiere - Beziehungen zwischen Organismen: Symbiose, Parasitismus, Konkurrenz, Räuber-BeuteBeziehung, Konkurrenzminderung und -ausschluss - Populationsentwicklungen: exponentielles und logistisches Wachstum, K- und r-Strategen anthropogen bedingter Treibhauseffekt Kompetenzschwerpunkt: Von der Entstehung des Lebens zur Biodiversität Geschichte und Verwandtschaft von Organismen erläutern",Sachsen-Anhalt,Gym,,2022,Bio,16716
16717,"räumliche und zeitliche Gliederung, Regulationsfähigkeit, offenes System und Sukzession - Trophiestufen: Nahrungskette, -netz, -pyramide - Kohlenstoffkreislauf - Toleranzbereich, physiologische und ökologische Potenz, ökologische Nische - Beziehungen zwischen Organismen: Symbiose, Parasitismus, Konkurrenz, Räuber-BeuteBeziehung, Konkurrenzminderung und -ausschluss anthropogen bedingter Treibhauseffekt Verbindliche Schülerexperimente - Nachweis von Glucose und Stärke - Chromatografie von Blattfarbstoffen Bezüge zu den fächerübergreifenden Themen gemäß Grundsatzband Kap. Keine Armut und",Sachsen-Anhalt,Gym,,2022,Bio,16717
16718,"Zellorganelle - biotische und abiotische Faktoren Toleranzbereich am Beispiel der Angepasstheit der Pflanzen an den Umweltfaktor Licht sowie der Tiere an den Umweltfaktor Temperatur - intra- und interspezifische Beziehungen: Population, Konkurrenz, Tierstaat, Symbiose, Parasitismus, Räuber-Beute-Beziehung - Ökosystem Wald: Biotop und Biozönose, räumliche und zeitliche Struktur - Stoffkreislauf und Energiefluss im Ökosystem Wald: Produzent, Konsument, Destruent, Kohlenstoffkreislauf sowie Nahrungskette, Nahrungsnetz, Nahrungspyramide, autotrophe",Sachsen-Anhalt,Gym,,2022,Bio,16718
16719,"Konferenz - Kalter Krieg Gründung zweier deutscher Staaten, Grundgesetz KSZESchlussakte Gorbatschow Generalsekretär der KPDSU Fall der Berliner Mauer Verträge, Vereinigung der beiden deutschen Staaten / Auflösung der Sowjetunion Blockbildung und Konkurrenz der Systeme: Kalter Krieg Menschenrechte als Grundlage der bundesdeutschen Verfassung in der amerikanischen Einflusssphäre Leitbild der Demokratie und Rechtsstaatlichkeit für Europa, Unterstützung antikommunistischer Regime totalitäre Herrschaft marxistischer Provenienz im sowjetischen",Saarland,Gym,Sek2,2023,Geschichte,16719
16720,"und Wissenscha m und rthago - v. Chr. Zweiter Punischer Krieg - v. Chr. Dritter Punischer Krieg Senat als zentrales Organ der Republik Militär als Herrschaftsinstrument Idee des gerechten Krieges Konkurrenz um Handelsräume im westlichen Mittelmeer Kriegspropagand Römische Haltun der überlieferten Historiker Kriegstechnik Erinnerungskultur Das römische Imperium als Vor für Europa Thema Daten Herrschaft und Recht Gesellschaft Wirtschaft Religion Kultur, Techn",Saarland,Gym,Sek2,2023,Geschichte,16720
16721,"ausgesetzt sind. Diese ökologische Betrachtungsweise beschreibt zunächst nur die Angepasstheit des Individuums. Ergänzend werden Populationswachstum und interspezifische Beziehungen im Unterricht thematisiert. Lernabschnitt : Ökologische Nische als Ergebnis der Evolution verstehen Konkurrenz und ökologische Nische Es werden ökologische Faktoren beschrieben, die zu Konkurrenz zwischen Organismen führen, und wie durch Einnischung diese Konkurrenz vermieden wird. Die Dynamik der ökologischen Nische wird als mehrdimensionales",Schleswig-Holstein,,,,Bio,16721
16722,"Beziehung zwischen Produzenten, Konsumenten und Destruenten darstellen Beziehungen zwischen Lebewesen z. B. Parasitismus, Räuber-Beute-Beziehung beschreiben Beziehungen zwischen Lebewesen z. B. Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehung beschreiben Beziehungen zwischen Lebewesen z. B. Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehung als Beispiele für biotische Faktoren erläutern Erkenntnisgewinnung Kommunikation Bewertung , Erkenntnisgewinnung Kommunikation Bewertung , Erkenntnisgewinnung Kommunikation Bewertung , Die Schülerinnen und Schüler können G M E eine",BaWü,,Sek 1,2022,Bio,16722
